Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-29 00:00:00+05:30,3464.9445105445125,3501.7738546669334,3459.768543216708,3497.54345703125,1441634,0.0,0.0
2023-11-30 00:00:00+05:30,3483.3093583221507,3500.429977766819,3464.944504281001,3471.51416015625,3266235,0.0,0.0
2023-12-01 00:00:00+05:30,3483.8569554825813,3500.7287284212175,3473.95289645491,3495.453125,1172141,0.0,0.0
2023-12-04 00:00:00+05:30,3528.3007009837906,3531.4363178585836,3481.8659647827776,3496.249267578125,1625213,0.0,0.0
2023-12-05 00:00:00+05:30,3521.681663336198,3521.681663336198,3486.644065090771,3515.311279296875,1377656,0.0,0.0
2023-12-06 00:00:00+05:30,3516.3065880771587,3596.1864487725175,3508.8907555074925,3587.476806640625,1896572,0.0,0.0
2023-12-07 00:00:00+05:30,3588.3725658708295,3613.8047695522455,3575.1338611996543,3598.226806640625,1967653,0.0,0.0
2023-12-08 00:00:00+05:30,3616.2434030296813,3628.18805506281,3585.4362032638173,3609.972412109375,1641155,0.0,0.0
2023-12-11 00:00:00+05:30,3606.189902792832,3636.151168951697,3598.3264373830784,3626.09765625,1102503,0.0,0.0
2023-12-12 00:00:00+05:30,3622.1658395387853,3681.3415867148815,3614.252556326002,3655.1630859375,2236866,0.0,0.0
2023-12-13 00:00:00+05:30,3626.7447243460806,3633.164926092016,3546.566200456398,3576.975341796875,3850968,0.0,0.0
2023-12-14 00:00:00+05:30,3613.257258344553,3661.035866719357,3610.8684251316404,3650.33544921875,3290396,0.0,0.0
2023-12-15 00:00:00+05:30,3649.7880165816837,3877.980645906027,3649.7880165816837,3843.19189453125,8531230,0.0,0.0
2023-12-18 00:00:00+05:30,3840.3053658278945,3910.8782562442893,3812.4840853225655,3841.400146484375,2521612,0.0,0.0
2023-12-19 00:00:00+05:30,3827.26560225396,3837.3191149559552,3772.5192802451256,3798.598388671875,2004435,0.0,0.0
2023-12-20 00:00:00+05:30,3809.597484093125,3880.8175209348165,3749.177500745042,3762.615234375,2586083,0.0,0.0
2023-12-21 00:00:00+05:30,3738.924897348133,3789.142156185144,3726.0844937417687,3770.03076171875,1517562,0.0,0.0
2023-12-22 00:00:00+05:30,3782.4732441283672,3828.2112601485305,3744.6485116870836,3806.362548828125,2413058,0.0,0.0
2023-12-26 00:00:00+05:30,3802.2316700386305,3816.3163082950823,3772.66846197117,3778.043701171875,1285231,0.0,0.0
2023-12-27 00:00:00+05:30,3781.477657244161,3800.589051394365,3750.620640299026,3793.621337890625,1293976,0.0,0.0
2023-12-28 00:00:00+05:30,3806.3624753684535,3820.2979028410364,3774.6097056903236,3782.37353515625,1682889,0.0,0.0
2023-12-29 00:00:00+05:30,3774.51011889354,3804.969079400567,3748.0327091448394,3775.903564453125,1574996,0.0,0.0
2024-01-01 00:00:00+05:30,3772.5191960213874,3814.3254773493286,3755.5976059600775,3793.52197265625,825907,0.0,0.0
2024-01-02 00:00:00+05:30,3793.521949373099,3793.521949373099,3749.8741039534943,3765.75048828125,1344068,0.0,0.0
2024-01-03 00:00:00+05:30,3749.6253338974784,3754.453061278352,3670.0441386869848,3674.722412109375,1803075,0.0,0.0
2024-01-04 00:00:00+05:30,3684.676200627157,3701.846637436995,3634.1602778387924,3649.887451171875,3598144,0.0,0.0
2024-01-05 00:00:00+05:30,3658.049637443423,3730.4640894499557,3657.9004265007816,3720.659423828125,1963127,0.0,0.0
2024-01-08 00:00:00+05:30,3720.659431290753,3722.5009956647,3655.461539662693,3661.33447265625,1067805,0.0,0.0
2024-01-09 00:00:00+05:30,3692.838430723637,3735.0430136604914,3665.7639347537984,3672.880859375,1370944,0.0,0.0
2024-01-10 00:00:00+05:30,3672.9805815150103,3712.049548405109,3670.989806132075,3695.92431640625,1292227,0.0,0.0
2024-01-11 00:00:00+05:30,3706.8237801481528,3755.5977772553656,3689.9021893150384,3718.320556640625,1777909,0.0,0.0
2024-01-12 00:00:00+05:30,3830.2518173316575,3887.2377623790167,3803.973679616084,3864.891357421875,6813450,0.0,0.0
2024-01-15 00:00:00+05:30,3941.7351720282063,3946.7121103767267,3867.0810968003993,3885.79443359375,2801505,0.0,0.0
2024-01-16 00:00:00+05:30,3881.0165452644605,3881.0165452644605,3837.766999383727,3843.490478515625,1432672,0.0,0.0
2024-01-17 00:00:00+05:30,3801.385576006821,3891.9160375211673,3794.9653740296762,3866.68310546875,3458696,0.0,0.0
2024-01-18 00:00:00+05:30,3880.021217074704,3890.771452733649,3844.1872602212693,3884.60009765625,2239110,0.0,0.0
2024-01-19 00:00:00+05:30,3945.0,3963.550048828125,3915.050048828125,3943.050048828125,2941975,18.0,0.0
2024-01-23 00:00:00+05:30,3900.0,3933.89990234375,3842.75,3858.25,2618854,0.0,0.0
2024-01-24 00:00:00+05:30,3880.0,3883.64990234375,3805.60009765625,3841.800048828125,2657709,0.0,0.0
2024-01-25 00:00:00+05:30,3839.89990234375,3861.0,3778.699951171875,3810.300048828125,2205154,0.0,0.0
2024-01-29 00:00:00+05:30,3800.800048828125,3820.0,3780.85009765625,3801.0,1646747,0.0,0.0
2024-01-30 00:00:00+05:30,3807.449951171875,3847.800048828125,3787.0,3800.550048828125,1411621,0.0,0.0
2024-01-31 00:00:00+05:30,3811.199951171875,3834.0,3796.449951171875,3815.949951171875,2459358,0.0,0.0
2024-02-01 00:00:00+05:30,3820.0,3904.89990234375,3805.050048828125,3854.14990234375,2363107,0.0,0.0
2024-02-02 00:00:00+05:30,3875.050048828125,3984.39990234375,3872.0,3966.300048828125,2826510,0.0,0.0
2024-02-05 00:00:00+05:30,3983.0,4022.0,3962.10009765625,3973.300048828125,1691523,0.0,0.0
2024-02-06 00:00:00+05:30,3997.0,4149.89990234375,3990.0,4136.0,4474396,0.0,0.0
2024-02-07 00:00:00+05:30,4153.0,4155.0,4073.949951171875,4083.39990234375,2124267,0.0,0.0
2024-02-08 00:00:00+05:30,4090.0,4158.0,4086.050048828125,4134.10009765625,2345173,0.0,0.0
2024-02-09 00:00:00+05:30,4136.5498046875,4184.75,4100.0,4133.7001953125,2100596,0.0,0.0
2024-02-12 00:00:00+05:30,4130.0,4159.60009765625,4105.5498046875,4120.7001953125,1013716,0.0,0.0
2024-02-13 00:00:00+05:30,4125.4501953125,4170.0,4081.5,4149.5,1257415,0.0,0.0
2024-02-14 00:00:00+05:30,4107.0,4114.89990234375,4049.5,4100.10009765625,1391283,0.0,0.0
2024-02-15 00:00:00+05:30,4128.0,4146.2998046875,4083.0,4103.2001953125,1091582,0.0,0.0
2024-02-16 00:00:00+05:30,4113.25,4147.9501953125,4100.10009765625,4128.2998046875,1307556,0.0,0.0
